"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"32541","Destin","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274500,1347500,1440000,1400000,1499000,1499000,1499000,1550000,1499500,1622000,1695000,1725000,1695000,1645000,1685000,1550000,1524000,1695000,1649000
"30542","Flowery Branch","GA","Gainesville","Hall County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,369900,334950,349900,340000,314940,327440,276990,276990,305495,322000,324999.5,294095,286638,307990,307990,312325,303907.5,302105,308120,308980.5,309900,313205,312945,309052.5,339446,315990,304561,338913.5,376516,370722,378032,368986,384016,390000,394950,354959,365271,394500,399900,407450,450000,465000,457500,483759,476181,468731,442400,454590,459900,459900,449000,435000,449000,424950,449900,439000,485292,485292,497450.5,484184,519000,485000,475675.5,422450,428750,419950,424900,422400,415000,414000,424900,399000,413034.5,389950,395000,399900,404900,443700,369900,380000,370000
"29455","Charleston","SC","Charleston-North Charleston","Charleston County",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174000,1212000,1295000,1395000,1612250,1822000,1849000,1795000,1695000,1695000,1695000,1572500
"75230","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385000,1395000,1399000,1447500,1375000,1325000,1297000,1297000,1375000,1395000,1437500,1425000,1399000,1349000,1299000,1349999,1400000,1412500,1450000,1575000,1599000,1599000,1575000,1575000,1499500,1500000,1499000,1412000,1485000,1569500,1562500,1539000,1578000,1621500,1549999,1512499.5,1575000,1600000,1595000,1495000,1610000,1699000,1699000,1710950,1662000,1699000,1755000,1737499.5,1760000,1800000,1847500,1847500,1747000,1799000,1847000,1840000,1795000,1695000,1724000,1699000,1822000,1849000,1862000
"84065","Riverton","UT","Salt Lake City","Salt Lake County",286,339900,339900,339000,332000,325000,325000,310900,309900,317900,325000,328500,325000,325000,314900,314900,299949.5,299999,309900,314900,314900,327475,329000,325475,325950,314900,321800,322500,314700,317000,314950,337450,349900,345000,325500,314900,337000,350000,350000,369944.5,379000,356700,369000,399450,405000,399900,394950,379000,384499.5,372500,371250,419950,399900,422400,412000,410450,404500,4e+05,409000,399500,4e+05,394450,425000,429399.5,429900,429900,430000,446450,434000,427950,425000,424000,427000,499200,499900,492949.5,469900,484450,469900,467400,480000,499999,509950,499949.5,509900,544450,519900,487450,475150,559950,525000,487000,489000,472487,489900,491950,489900,489900,539900,549900,547450,579900,565000,545000,504950,590000,549950,612900,659500
"28270","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",287,525000,537000,537000,537000,529000,525000,527000,525000,524900,525000,485000,434995,424350,404500,4e+05,429845,459450,448950,448950,448000,448000,450000,450000,432250,420950,442450,438500,449900,433450,428450,444990,437990,399945,4e+05,4e+05,399945,437500,462450,497500,5e+05,477450,485000,465000,457445,469990,515000,5e+05,505000,510000,499878,500143,519255,494995,479994.5,512500,520000,515000,489000,499949.5,482000,550000,575000,569900,575000,569900,637675,725000,699029,637029,542500,634900,593425,685000,659000,635999,655999,666499,669999,614900,648999,656499.5,640000,655999,672999,672999,608450,656499,663499,650749.5,675249.5,675000,675499,691999.5,689000,699950,7e+05,7e+05,699900,649950,675000,625000,599900,609450,599000,642000,649900,659900,647450
"29486","Summerville","SC","Charleston-North Charleston","Dorchester County",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315975,323230,317235,316622,318500,319200,320862,340445,319195,320575,320525,329000,334000,332026,324682.5,326537.5,326575,322508.5,322152,341747.5,308995,328330,326615,328330
"77389","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",289,507495,499900,471067,456991,456966,456966,469900,464500,416447.5,420860,432500,445127,429900,445127,442558.5,485995,495947.5,518134,518134,499997.5,552497,529995,472923.5,490997.5,543818.5,532680,561276,554499.5,534497.5,537000,539000,548000,553995,558990,578970,604990,619990,611313,625990,619898,610000,607495,607495,610000,676990,601990,684230.5,749990,775000,738210,771647,723990,675000,675000,683413,709990,700502,704306,709990,731990,737542,747750,755000,757500,754995,728445,735000,718990,683990,729396,703495,714608,695445,672400,724995,737450,739900,749900,748000,699950,715000,729900,825000,812495,835000,765000,645000,630000,663913.5,669999.5,674950,599500,672900,651450,649995,669900,674950,675950,699950,720975,665000,670000,695000,649950,649950,675000,675000,674950
"33432","Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",290,4250000,4250000,3722500,3425000,3425000,3495000,3150000,3199000,3400000,2995000,2985000,2995000,3e+06,3300000,3300000,3e+06,2997500,3225000,3150000,3e+06,3e+06,3225000,3300000,3397500,3595000,3245000,3300000,3325000,3622500,3425000,3500000,3472500,3495000,3522500,3495000,3500000,3595000,3547500,3795000,3975000,3932500,3650000,3650000,3995000,3995000,3972500,3672500,4072500,3945000,3745000,3822500,3872500,3600000,3945000,3950000,3950000,3950000,3975000,3950000,3950000,3950000,3950000,3975000,4187500,4272500,4300000,4595000,5047500,5047500,5495000,5495000,5047500,4947500,4875000,4950000,4940000,4800000,4800000,4767500,4322500,4375000,4272500,4150000,4172500,4485000,4697500,4850000,4925000,4995000,4900000,4500000,4995000,5047500,5200000,5797500,5775000,5600000,5200000,5097500,4695000,4895000,4787500,4990000,5225000,5200000,4950000,4495000,4498000
"22102","McLean","VA","Washington-Arlington-Alexandria","Fairfax County",291,,,,,,,,,,,1875000,2e+06,2299000,2272000,2123500,2123500,2099450,2199000,2147000,2250000,2300000,2250000,2250000,2275000,2575000,2595000,2595000,2647500,2499000,2390000,2390000,2500000,2549900,2497000,2698500,2895000,2795000,2697000,2499999,2350000,2298000,2320000,2249000,2200000,2299000,2250000,2400000,2422411.5,2537500,2269000,2049500,2099500,2275000,2150000,2195000,1897000,1835000,1999999,2249000,2399900,2495000,2495000,2199500,2225000,2225000,1999497.5,1897000,1899000,1950000,2049497.5,2275000,2422000,2495000,2099000,2250000,2250000,2275000,2070000,2185000,2237500,2299950,2324950,2284950,2694500,2575000,2500000,2498000,2620000,2499999,2497000,2399000,2399000,2399000,2499999.5,2225000,2147500,2150000,2175000,1999000,2074500,2150000,2149000,2225000,2245000,2260000,2225000,1999000,2325000
"34990","Palm City","FL","Port St. Lucie","Martin County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,654995,676000,677995,650000,642445,634990,644990,664990,684990,649950,664990,609000,609000,644990,590000,569000,565017,569000,578900,619500,627850,607350,624900,624900,621000,613900,575000,570000,613900,585000,575000,634200,699900,728990,749900,744445,687900,680990,609950,584000,650000,624500,675000,672500,644000,649500,650000
"30005","Alpharetta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",293,482250,474822.5,439900,439900,429900,425000,425000,439000,425000,414900,413450,437500,429000,439900,429000,432000,429900,471950,457000,449950,450000,459950,439950,425000,425000,415000,415000,409900,436950,419999,427900,460000,477450,474900,459900,467450,449000,458250,449975,449950,450000,450000,449900,479900,489900,494950,5e+05,494900,490900,486900,475000,495950,504900,509900,509900,501900,512835,515171.5,506900,519092,518104,522171,535000,539900,566486,570846,575000,565646,565323,566486,584147,587581,625000,605900,615000,589950,589000,580000,579900,579900,579450,584700,589000,635000,648950,589450,599000,633888,639900,599900,641400,602450,559900,560000,580000,560000,595450,600950,580000,610000,614900,617400,599900,598450,574900,611625,627450,625000
"30068","Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",294,849950,825000,799000,825000,799000,782450,749900,689000,689000,7e+05,719500,749900,739000,610000,672950,654950,587000,625000,604500,674500,690000,607000,599000,589000,575000,575000,568562.5,579900,6e+05,589000,575000,575000,619000,562500,544949.5,584500,664500,675000,680000,675000,675000,685000,672000,621350,637000,636000,595900,597200,679900,634000,650000,734000,812000,809000,744900,752400,762400,762400,756200,762400,825000,786450,762400,739900,765000,777400,824850,833837,825000,799900,899900,899900,1002500,924900,895000,897450,855000,849950,835000,844450,847000,799000,799000,809900,885000,849500,834900,799900,824900,765000,749500,732400,757500,765000,766950,750000,750000,750000,750000,746800,747244,750000,799900,799000,849900,839000,849900,840000
"75033","Frisco","TX","Dallas-Fort Worth-Arlington","Collin County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649992.5,577548,621500,654990,604990,530933,535383,526183,539900,616990,549950,534900,558445,578290,555622,492500,528700,499900,499900,499900,499000,507990,524950,525000,509900,510945,519900,542450,583000,550250,572771,573571,557745,579950,591445,591990,624504,589445,569265,529900,547995,526040,513900,516045,519990,524995,514995,549997,546920
"91789","Walnut","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590000,1492495,1580000,1488000,1499990,1494500,1334895,1444990,1299000,1389990,1389990,1519495,1559995,1424990,1499000,1449495,1488000,1468888,1488995,1449990,1443999.5,1399994.5
"30078","Snellville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000,389900,384000,377495,369000,371990,370495,369000,359900,366990,378990,412500,427450,449900,429900,410000,389900,382900,392450,392450,409900,418700,409300,424900,416950,398400,407197.5,399900,388000,388000,396450,397619,399900,409900,409950,437450,449900,469000,5e+05,507450,469950,444790,435131,431704,432600,424353.5,432600,433329,437558,439596,440546,466338,483155.5,469042,447654,447654
"29582","North Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",298,,,,548000,579000,612500,649000,649900,649450,649900,649000,599900,584450,572500,599000,549950,539000,526950,549000,544000,549000,549000,499900,544000,524900,495000,499900,524900,549000,549000,559499.5,572499.5,519450,499900,579000,582000,584450,550000,515000,534999,534999,517494.5,499990,499900,499900,504900,529900,499900,536950,559000,599900,599000,586950,540000,571950,574900,595000,597000,574900,574900,584499.5,599900,639900,594000,649900,597000,629900,585600,564200,574900,568900,554500,579900,529900,542000,585000,575000,589900,559550,574950,598700,599949,598749,599998,595000,549000,534000,559000,520000,544450,554450,599500,562500,589750,562500,575000,575000,575000,569000,550000,549000,549900,549999,549900,564900,564900,572450,580000
"32459","Santa Rosa Beach","FL","Crestview-Fort Walton Beach-Destin","Walton County",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443000,2395000,2595000,2485000,2545000,2495000,2297000,2247500,2335000,2200000,2075000,1995000,1974500,1950000,1995000,1949000,1995000,1970000,1999000,2074500,1999000,1925000,1997000
"89511","Reno","NV","Reno","Washoe County",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1236000,1196000,1249500,1074500,990000,1150000,1192500,1200000,1116000,1199000,1172000,1217000,1249000,1235000,1225000,1225000,1235000,1251000,1251000,1275436,1251000,1274436,1400000,1346936,1495000,1495000,1589000,1540000,1482500,1337500,1337500,1345000,1340000,1303220,1277500,1287000,1305220,1292000,1290000,1275500,1260500,1225000,1265000,1229000,1432000,1264500,1249000,1272000,1274500,1300000
"58601","Dickinson","ND","Dickinson","Stark County",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349500,333000,329900,324900,314900,3e+05,295000,299950,329000,329000,339450,365000,362450,340000,335000,315000,302500,310000
"33837","Davenport","FL","Lakeland-Winter Haven","Polk County",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260990,246990,242245,249990,255000,255000,256450,258900,259900,259900,275000,301445,327900,339945,334995,341445,324990,340000,335000,334500,335490,327990,329500,329245,326990,329240,348290,333990,331990,338990,325000,315000,312052.5,302890,329950,327975,339990,339990,349900,353990,343990,345990,353240,347945,347145,345000,349395,349990,352000,352920,345000,345770,340000,340990,345385,329950,340990,340000,345750,343995,343995,349045,348495,349000,339500,354900,364900,349000,344850,354950,364990,359950,368000,366500,365000,364995,353730,360000,379500
"91316","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424500,2650000,2697000,2685000,2799000,2799000,2795000,2863345,3049500,2842000,2699000,2757000,2995000,2975000,2865000,2983455,2669500,2788388.5,2838750,2890000
"33076","Parkland","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",304,549900,549900,549000,525000,522375,5e+05,499900,499000,499000,5e+05,5e+05,499900,499450,499000,479900,476090,479900,479000,477180,479000,499000,499450,538900,550000,549900,543950,550000,550000,557000,550000,527000,541450,568812.5,531700,524950,514900,518999,549000,579000,570850,585200,624999,585700,578000,638000,639000,625000,662450,639990,647445,659900,669000,737995,684900,716990,7e+05,698400,699900,741995,768171.5,761353,767671.5,733390,743030,723145,738390,8e+05,829990,800720,823615,789495,748000,764770,799945,775320,759999,735995,729900,769312.5,778632.5,788725,799320,790990,799900,799900,764990,782990,748495,749990,798995,789990,759990,779495,759990,746990,764990,769000,779995,829990,856240,815000,799495,800990,784990,767990,773990,767990,784000
"84095","South Jordan","UT","Salt Lake City","Salt Lake County",305,375000,374900,365000,359900,362450,365000,362450,356950,366500,369000,395000,399000,379900,382500,380600,370000,364500,352500,354950,357400,349400,354850,364450,339900,339900,349900,379000,389999.5,389900,391230,358327.5,363000,356792.5,362000,354585,361400,361400,394950,377450,384900,375000,414900,399000,4e+05,399900,399820,399900,399900,398000,404500,413495,429885,412450,418435,419000,425000,428846,425450,420000,432400,429000,424900,425000,444900,449900,475000,489450,475000,480000,477500,462000,455000,475000,455950,492400,469900,493700,479000,475000,479900,485000,499500,522000,5e+05,550000,494450,539900,550000,569450,549800,552400,519950,512000,519900,505000,537450,527450,539000,549900,584250,572450,555000,574950,592949.5,599450,599900,599900,599900
"33156","Pinecrest","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",306,2495000,2395000,2495000,2300000,2450000,2372500,2399999,2275000,2288500,2372500,2295000,2295000,2399499.5,2295000,2170000,1995000,2059950,2099999,1995000,1985000,1997000,1999000,1950000,1995450,1950000,1950000,1999999,2e+06,1995000,2e+06,1995000,1650000,1790000,1997000,1995000,1999000,2295000,2297500,2250000,2300000,2162500,2170000,2237500,1998000,2150000,2250000,2435000,2500000,2395000,2499000,2395000,2499000,2500000,2500000,2445000,2314000,2499500,2549000,2499000,2500000,2699999.5,2599000,2599000,2550000,2550000,2500000,2850000,2699000,2699000,2799499.5,2799000,2823999.5,2687000,2595000,2550000,2595000,2595000,2481500,2545000,2495000,2488000,2488880,2500000,2695000,2649975,2697000,2699000,2649000,2674500,2750000,2749000,2750000,2790000,2687000,2675000,2650000,2650000,2645000,2499000,2550000,2570000,2599000,2597000,2550000,2550000,2475000,2497000,2497000
"77493","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342499,359998,387990,371990,426762,424990,425876,417988.5,438590,399831,397987,416728,420000,402495,433500,437929.5,418114,435777.5,430000,434914,436226,420000,427495,436129,438042,434247,430221,438256,425000,400990,408990,397990,420990,414900,422990,414900,420990,425000,426271,425990,425000,424490,418990
"30045","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303990,279000,285952.5,289900,289500,284709,282990,288252.5,282945,277995,276900,279515,289495,296665,296665,298900,303990,305455,301725,299900,301494.5,302857.5,303900,304400,304900,304900,310760,309900,309130,304900,308900,308900,299900,300900,299900,306320,312900,312990,312400,312990,309950,299945,299990,295990,310900,314950,324945,328177.5,335000,349177,345990,343710,349900,349000,348900,349149.5,349399,349950
"91739","Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",309,522450,495990,510000,499437.5,489990,489495,499450,494000,499885,5e+05,510000,503995,530000,510000,510000,504900,520000,525000,519000,509000,507499.5,498000,509949.5,513290,499900,499900,487995,499000,5e+05,5e+05,5e+05,5e+05,5e+05,5e+05,514995,512495,514990,534495,537500,544950,574990,597990,636480,624950,625000,648950,652665,663537.5,663587.5,668900,659000,659450,677450,689000,668500,671500,705000,719500,724950,732400,759900,763950,759900,743950,725000,734900,748000,748400,728750,716500,699900,699888,679950,669943.5,679945,680000,697000,699994.5,710000,718997.5,725000,728884,729450,778495,749450,759000,759000,777000,810000,824950,834800,859000,858540,827777,847900,919450,879950,861295,808000,818000,829000,848050,854949.5,859443.5,829000,817999,778000,765000
"22207","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",310,1409900,1347000,1225000,1175000,1180000,1189500,1150000,1150000,1125000,1199990,1199995,1187495,1280000,1125000,1162450,1137500,1110000,1295000,1417500,1399500,1400000,1399500,1320000,1399000,1424499.5,1225000,1192250,1362000,1362000,1264500,1312250,1200000,1262500,1285000,1279000,1150000,1167500,1119000,1224750,1295000,1237500,1299495,1397000,1449000,1400000,1400000,1450000,1450000,1425000,1495000,1499000,1450000,1548500,1499749.5,1512499.5,1524999.5,1579500,1552000,1595000,1595000,1614000,1554000,1572000,1587000,1535000,1499000,1448250,1459000,1499000,1499000,1550000,1559500,1612400,1624900,1644450,1512000,1594500,1599000,1599000,1659000,1649450,1634500,1647450,1645000,1639900,1695000,1690000,1649890,1690000,1689000,1684725,1699000,1696922,1687706,1662500,1650000,1687706,1687706,1689007,1689007,1687706,1649900,1640000,1628000,1626353,1620203,1649900,1689564
"37205","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772500,1887000,1749500,1795000,1795000,1765000,1695000,1699000,1699000,1685780,1759000,1790000,1767500,1671505,1675000,1649000,1649000,1749500,1715805,1749000,1749000,1700000,1719000,1499900,1599500,1524500,1487500,1724500,1845000,1845000,1822500,1744500,1699000,1887450,1825000,1849900,1969500
"19601","Reading","PA","Reading","Berks County",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,64900,59900,64950,64900,63900,60000,64950,63949.5,59900,59900,62900,60900,59900,59900,62000,69200,69900,74900,69949.5,74900,75000,69999,69200,69900
"28278","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",313,,,,,,,,,,,,,,,,,,,,,,,285490,280990,294900,294900,295000,289910,284990,293995,293700,295000,275165,270000,292450,296495,295000,306990,318945,327022.5,298127.5,309900,301990,301990,304950,304857.5,317750.5,312645,322435,316051,316551,326435,330197.5,363490,379631,387990,405410,395410,391700,391700,378310.5,363915,379233,386495,388846.5,387990,385554.5,383892.5,382445,382435,383315,367400,335795,379520,381195,384497.5,386990,385000,384040,388495,390000,387240,396200,391345,389490,383445,406490,413990,400932,399999,407999,407744.5,423994.5,417990,414399.5,424839,431499,432999,440990,434999,437484,439999,440500,434200,422495,424990,440990,440990
"75229","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,1500000,1398000,1444000,1450000,1474000,1412499.5,1429000,1300000,1295000,1372500,1350000,1295000,1247000,1322000,1322500,1370000,1369000,1345000,1409500,1497000,1599000,1500000,1412000,1395000,1399000,1499000,1599999,1523500,1549000,1637500,1529000,1650000,1499900,1499000,1499450,1550000,1499450,1499000,1496000,1512495,1550000,1595000,1699900,1859500,1695000,1899500,1825000,1599000,1429000
"80550","Windsor","CO","Greeley","Weld County",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388650,4e+05,419900,4e+05,364950,340000,340000,389700,389800,396950,396950,424900,424900,428925,431475,455000,436950,432950,445975,457500,484900,495000,484900,520000,467450,479450,557300,579700,534900,572350,575000,575000,579700,594900,6e+05,599000,6e+05,615000,610000,545000,526950,508833,524450,539900,552655,503773,501115.5,5e+05,511300,533650,569000,547500,506015,527300,474950,485000,480000,501597.5,505000,489995,519900,549950,553345,559172.5,550000,525750,536080,507450
"06824","Fairfield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",316,1500000,1549900,1547000,1549900,1549900,1549900,1499000,1499000,1649900,1700000,1700000,1725000,1793000,1849000,1793000,1695000,1793000,1793000,1849000,1849000,1793000,1793000,1671500,1512000,1525000,1549900,1499000,1599000,1385000,1449000,1597000,1822000,1699000,1695000,1685000,1675000,1795000,1675000,1589000,1499000,1499000,1399900,1399900,1399000,1495000,1595000,1665000,1749000,1750000,1749000,1699000,1599999,1599999,1599000,1597000,1599000,1595000,1597000,1649000,1650000,1699000,1710000,1725000,1649500,1599000,1595000,1495000,1549000,1579000,1572000,1559500,1671000,1524000,1585000,1500000,1495000,1522500,1499000,1497500,1500000,1399000,1399000,1449000,1374450,1523500,1442000,1498000,1449000,1549000,1569000,1595000,1596500,1598000,1598000,1598000,1595000,1575000,1625000,1650000,1795000,1749000,1695000,1597000,1558500,1595000,1500000,1549000,1549000
"93021","Moorpark","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905110,898970,899945,889999,902274.5,938000,958550,938000,964000,938000,951990,938000,1016500,989000,989000,944900,933500,938000,885000,875000,859999,870000
"91356","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495000,2095000,2099950,1992500,1944000,1990000,1994997.5,1999997,2049499.5,2395000,2337500,2232500,2250000,2299000,2299000,1999999,1995000,1995000,1897000,1885000,1999000,1999000
"92675","San Juan Capistrano","CA","Los Angeles-Long Beach-Anaheim","Orange County",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000,1997000,1999999,2195000,1896500,1895000,1845000,1895000,1812000,1937450,1825000,1887000,1862500,1799000,1788000,1824000,1797000,1797000,1797000,1575000,1795000,1796494.5,1695000,1792994.5,1825000,1822500,1749000,1744000,1699000,1649000,1695000,1649000,1879000,1800000,1799450,1898000,1890000,1805900,1895000,1945000,1853450,1922000,1799900,1799000,1906150,1811900,1780000,1777450,1675800,1800000,1808400,1802900,1916900,1919900,1916900,1916900,1794500,1916900,1916900,1774950,1799000,1934450,1918400,1975000,1900000,1999499.5
"36542","Gulf Shores","AL","Daphne-Fairhope-Foley","Baldwin County",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759000,749900,750000,724450,774500,750000,699000,687500,699000,612000,589000,589000,534450,589000,582000,660000,660000,699900,664450,625000,649900,654450
"89141","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589000,589000,568900,541900,558000,512500,525000,548975,579999,599900,579000,599950,607500,617450,629000,626950,629000,625000,689000,637250,599950,629440,629880,629000,629000,594900,599949.5,587390,621750,601940,619000,590000,615000,615000,605000,622499.5,648450,668000,699000,648944,659000,687450,664900,680070.5,659900,649000,649500,659000,689000,658000,659000,657000,636890,687500,679450
"98607","Camas","WA","Portland-Vancouver-Hillsboro","Clark County",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722400,699900,597000,583000,633750,659900,649875,637500,608400,609450,636950,626500,611900,599900,630000,680000,675000,6e+05,570000,648500,599900,648000,679900,725000,729950,744975,759950,759950,732450,799000,785000,780000,769000,7e+05,707500,749500,7e+05,619900,619900,619900,625000,624900,649900,649900,623938,595000,6e+05
"30094","Conyers","GA","Atlanta-Sandy Springs-Roswell","Rockdale County",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282450,289900,287400,284900,272500,272500,275000,249500,281950,277400,289900,276450,300192.5,307692.5,308295,298192.5,301192.5,303801,302810,300485,297525,290581,295481,312980,312980,318619,318619,314930,314930,315256,309900,315093,317169.5,323329,324664.5,326829,326829,329000,326829,345000,334300,299950,299900,317088,311333,333000,307490,335000,343900,360390,362493,349999,326950,319900,334450,329900,329900,299500
"23435","Suffolk","VA","Virginia Beach-Norfolk-Newport News","Suffolk City",324,498500,470000,467800,460000,460000,455000,467800,469950,498500,470000,469950,469900,472450,469900,469000,465000,470000,492450,489900,470000,450000,440000,467750,465475,449950,464125,465350,465475,457000,429900,464900,455900,474900,455000,455000,425000,444450,429900,449900,425000,427450,445000,448000,448950,459900,436500,422450,436450,477400,462900,448000,432450,445000,439900,434900,443900,442450,434950,434950,427450,449900,443950,439900,439900,439900,434950,436450,444500,440000,440000,440000,433250,440000,443478,449900,443478,443478,446689,421900,447450,424900,374000,399900,399900,399000,429900,427000,450000,451250,461200,467400,439900,439000,439000,437150,439000,449950,446950,449900,434449.5,455000,449900,427450,412450,429900,399999,395000,4e+05
